Content of 2002.txt:
1, 2002-12-02, [7, 8, 11, 20, 25, 32]
479, 2007-07-02, [7, 9, 14, 22, 23, 37]
480, 2007-07-05, [3, 11, 16, 21, 23, 42]
481, 2007-07-09, [14, 18, 26, 37, 39, 42]
482, 2007-07-12, [6, 9, 10, 14, 20, 36]
483, 2007-07-16, [1, 5, 22, 27, 33, 42]
484, 2007-07-19, [6, 13, 24, 28, 38, 41]
485, 2007-07-23, [1, 15, 32, 33, 41, 42]
486, 2007-07-26, [2, 6, 8, 9, 11, 12]
487, 2007-07-30, [2, 4, 14, 23, 24, 32]
488, 2007-08-02, [11, 17, 19, 30, 32, 34]
489, 2007-08-06, [1, 3, 6, 8, 12, 18]
490, 2007-08-09, [5, 8, 9, 15, 21, 33]
491, 2007-08-13, [6, 15, 18, 20, 22, 38]
492, 2007-08-16, [1, 4, 12, 23, 32, 39]
493, 2007-08-20, [1, 7, 20, 24, 40, 41]
494, 2007-08-23, [17, 27, 29, 32, 36, 38]
495, 2007-08-27, [15, 27, 35, 36, 39, 40]
496, 2007-08-30, [2, 23, 26, 27, 34, 37]
497, 2007-09-03, [12, 17, 20, 34, 37, 40]
498, 2007-09-06, [3, 12, 13, 19, 20, 40]
499, 2007-09-10, [14, 25, 26, 31, 32, 42]
500, 2007-09-13, [5, 25, 28, 29, 33, 41]
501, 2007-09-17, [1, 3, 8, 11, 19, 37]
502, 2007-09-20, [6, 25, 35, 36, 38, 40]
503, 2007-09-24, [8, 9, 15, 16, 23, 29]
504, 2007-09-27, [7, 12, 13, 18, 41, 42]
505, 2007-10-01, [3, 10, 27, 31, 41, 42]
506, 2007-10-04, [7, 9, 14, 25, 37, 40]
507, 2007-10-08, [1, 6, 15, 30, 33, 40]
508, 2007-10-11, [4, 20, 21, 28, 37, 39]
509, 2007-10-15, [6, 25, 28, 32, 34, 41]
510, 2007-10-18, [8, 15, 20, 22, 39, 40]
511, 2007-10-22, [4, 5, 12, 15, 19, 41]
512, 2007-10-25, [9, 13, 20, 25, 31, 41]
513, 2007-10-29, [5, 15, 16, 18, 19, 22]
514, 2007-11-01, [11, 12, 17, 20, 34, 41]
515, 2007-11-05, [8, 10, 15, 19, 21, 25]
516, 2007-11-08, [8, 9, 11, 17, 41, 42]
517, 2007-11-12, [12, 18, 20, 33, 37, 40]
518, 2007-11-15, [13, 22, 25, 31, 34, 40]
519, 2007-11-19, [3, 23, 32, 36, 39, 41]
520, 2007-11-22, [1, 22, 25, 31, 33, 40]
521, 2007-11-26, [10, 12, 24, 25, 39, 42]
522, 2007-11-29, [11, 14, 26, 28, 32, 42]
523, 2007-12-03, [3, 7, 12, 19, 23, 42]
524, 2007-12-06, [3, 9, 16, 18, 26, 27]
525, 2007-12-10, [1, 6, 14, 23, 29, 40]
526, 2007-12-13, [2, 5, 22, 26, 28, 31]
527, 2007-12-17, [1, 14, 22, 25, 36, 37]
528, 2007-12-20, [3, 19, 28, 30, 32, 39]
529, 2007-12-24, [12, 19, 21, 23, 34, 39]
530, 2007-12-27, [4, 5, 15, 22, 30, 39]
531, 2007-12-31, [3, 14, 15, 18, 19, 25]


Content of 2008.txt:
532, 2008-01-03, [5, 6, 12, 21, 24, 33]
533, 2008-01-07, [4, 12, 18, 27, 30, 33]
534, 2008-01-10, [2, 4, 7, 22, 25, 34]
535, 2008-01-14, [6, 8, 10, 24, 25, 32]
536, 2008-01-17, [5, 9, 11, 18, 22, 36]
537, 2008-01-21, [3, 10, 13, 18, 24, 37]
538, 2008-01-24, [7, 12, 17, 23, 32, 39]
539, 2008-01-28, [1, 3, 4, 20, 24, 27]
540, 2008-01-31, [3, 7, 29, 31, 35, 37]
541, 2008-02-04, [6, 14, 30, 31, 41, 42]
542, 2008-02-07, [2, 9, 20, 22, 26, 34]
543, 2008-02-11, [9, 15, 17, 23, 28, 42]
544, 2008-02-15, [2, 8, 18, 19, 23, 35]
545, 2008-02-18, [4, 8, 9, 34, 37, 39]
546, 2008-02-21, [3, 7, 10, 13, 26, 36]
547, 2008-02-25, [2, 7, 10, 18, 20, 34]
548, 2008-02-28, [3, 4, 15, 16, 22, 26]
549, 2008-03-03, [10, 12, 25, 29, 34, 40]
550, 2008-03-06, [19, 22, 27, 28, 29, 35]
551, 2008-03-10, [6, 8, 15, 24, 25, 42]
552, 2008-03-13, [1, 8, 21, 22, 30, 37]
553, 2008-03-17, [3, 6, 10, 13, 20, 26]
554, 2008-03-20, [1, 4, 12, 15, 16, 22]
555, 2008-03-24, [7, 10, 16, 22, 30, 41]
556, 2008-03-27, [1, 3, 30, 34, 36, 37]
557, 2008-03-31, [10, 11, 16, 22, 30, 41]
558, 2008-04-03, [5, 19, 34, 35, 38, 42]
559, 2008-04-07, [3, 4, 14, 21, 26, 42]
560, 2008-04-10, [8, 14, 15, 18, 26, 32]
561, 2008-04-14, [8, 10, 11, 18, 29, 35]
562, 2008-04-17, [6, 9, 20, 25, 38, 39]
563, 2008-04-21, [4, 19, 24, 31, 32, 37]
564, 2008-04-24, [8, 30, 37, 38, 40, 42]
565, 2008-04-28, [11, 14, 21, 30, 31, 35]
566, 2008-05-01, [7, 14, 23, 27, 33, 34]
567, 2008-05-05, [20, 24, 26, 27, 30, 31]
568, 2008-05-09, [12, 13, 17, 20, 23, 25]
569, 2008-05-12, [15, 16, 30, 33, 40, 42]
570, 2008-05-15, [15, 16, 30, 33, 40, 42]
571, 2008-05-19, [2, 10, 21, 22, 27, 41]
572, 2008-05-22, [10, 14, 18, 22, 28, 39]
573, 2008-05-26, [4, 11, 27, 29, 38, 42]
574, 2008-05-29, [5, 17, 26, 27, 31, 41]
575, 2008-06-02, [10, 17, 22, 24, 29, 37]
576, 2008-06-05, [7, 13, 17, 30, 31, 38]
577, 2008-06-09, [2, 14, 18, 19, 24, 39]
578, 2008-06-12, [3, 6, 7, 8, 33, 35]
579, 2008-06-16, [3, 9, 12, 14, 21, 34]
580, 2008-06-19, [3, 6, 8, 16, 21, 31]
581, 2008-06-23, [15, 20, 25, 30, 35, 36]
582, 2008-06-26, [6, 12, 17, 25, 28, 30]
583, 2008-06-30, [5, 8, 11, 20, 35, 40]
584, 2008-07-03, [11, 15, 29, 30, 31, 33]
585, 2008-07-07, [6, 9, 16, 34, 35, 40]
586, 2008-07-10, [3, 21, 28, 34, 36, 39]
587, 2008-07-14, [4, 5, 9, 10, 32, 36]
588, 2008-07-17, [3, 17, 20, 21, 25, 33]
589, 2008-07-21, [6, 9, 12, 19, 21, 40]
590, 2008-07-24, [13, 15, 16, 21, 34, 40]
591, 2008-07-28, [17, 21, 36, 37, 41, 42]
592, 2008-07-31, [1, 9, 13, 21, 34, 36]
593, 2008-08-04, [3, 12, 15, 26, 29, 32]
594, 2008-08-07, [5, 22, 23, 25, 31, 32]
595, 2008-08-11, [8, 9, 26, 31, 40, 41]
596, 2008-08-15, [1, 3, 13, 14, 31, 32]
597, 2008-08-18, [6, 13, 14, 16, 18, 19]
598, 2008-08-21, [2, 4, 14, 20, 38, 42]
599, 2008-08-25, [2, 7, 10, 13, 19, 32]
600, 2008-08-28, [2, 3, 13, 29, 31, 42]
601, 2008-09-01, [8, 10, 19, 21, 26, 42]
602, 2008-09-04, [1, 9, 16, 19, 20, 25]
603, 2008-09-08, [1, 12, 22, 23, 33, 40]
604, 2008-09-11, [17, 22, 28, 36, 37, 39]
605, 2008-09-15, [5, 11, 15, 24, 28, 36]
606, 2008-09-18, [4, 16, 23, 30, 32, 39]
607, 2008-09-22, [14, 17, 20, 24, 29, 42]
608, 2008-09-25, [8, 9, 22, 32, 34, 35]
609, 2008-09-29, [19, 23, 27, 29, 33, 41]
610, 2008-10-02, [2, 3, 4, 13, 30, 32]
611, 2008-10-06, [1, 4, 6, 7, 13, 29]
612, 2008-10-09, [8, 13, 16, 20, 27, 37]
613, 2008-10-13, [5, 10, 12, 23, 40, 42]
614, 2008-10-16, [1, 8, 13, 19, 22, 33]
615, 2008-10-20, [10, 23, 35, 36, 38, 40]
616, 2008-10-23, [8, 13, 21, 29, 35, 40]
617, 2008-10-27, [10, 16, 18, 29, 35, 37]
618, 2008-10-30, [12, 13, 14, 20, 26, 40]
619, 2008-11-03, [10, 15, 21, 24, 26, 37]
620, 2008-11-06, [3, 15, 25, 27, 29, 31]
621, 2008-11-10, [1, 4, 17, 24, 35, 40]
622, 2008-11-13, [19, 20, 21, 22, 31, 35]
623, 2008-11-17, [6, 9, 14, 28, 29, 37]
624, 2008-11-20, [3, 16, 20, 22, 34, 36]
625, 2008-11-24, [9, 16, 22, 30, 32, 40]
626, 2008-11-27, [17, 24, 28, 37, 38, 41]
627, 2008-12-01, [1, 7, 16, 28, 33, 35]
628, 2008-12-04, [4, 7, 15, 21, 26, 38]
629, 2008-12-08, [4, 7, 32, 34, 39, 41]
630, 2008-12-11, [5, 14, 24, 26, 27, 33]
631, 2008-12-15, [5, 8, 13, 23, 30, 42]
632, 2008-12-18, [4, 5, 12, 29, 32, 39]
633, 2008-12-22, [1, 6, 12, 21, 25, 42]
634, 2008-12-26, [24, 25, 26, 28, 29, 35]
635, 2008-12-29, [2, 3, 10, 12, 17, 28]


Content of 2009.txt:
636, 2009-01-02, [13, 15, 16, 23, 33, 40]
637, 2009-01-05, [8, 10, 16, 18, 39, 40]
638, 2009-01-08, [13, 18, 23, 29, 33, 39]
639, 2009-01-12, [9, 14, 16, 22, 30, 38]
640, 2009-01-15, [6, 7, 26, 31, 37, 38]
641, 2009-01-19, [22, 23, 25, 27, 29, 36]
642, 2009-01-22, [2, 12, 15, 22, 23, 26]
643, 2009-01-26, [3, 4, 8, 13, 18, 39]
644, 2009-01-29, [4, 11, 12, 14, 26, 28]
645, 2009-02-02, [2, 16, 23, 28, 34, 41]
646, 2009-02-05, [1, 3, 15, 17, 25, 34]
647, 2009-02-09, [6, 7, 14, 26, 29, 40]
648, 2009-02-12, [13, 17, 19, 20, 24, 27]
649, 2009-02-16, [3, 4, 8, 22, 28, 29]
650, 2009-02-19, [6, 9, 19, 23, 25, 37]
651, 2009-02-23, [8, 19, 20, 38, 39, 40]
652, 2009-02-26, [8, 11, 16, 21, 36, 42]
653, 2009-03-02, [3, 13, 17, 19, 23, 27]
654, 2009-03-05, [9, 13, 23, 28, 35, 41]
655, 2009-03-09, [6, 27, 28, 30, 33, 35]
656, 2009-03-12, [4, 18, 24, 35, 36, 38]
657, 2009-03-16, [1, 7, 11, 18, 40, 41]
658, 2009-03-19, [3, 7, 10, 21, 23, 30]
659, 2009-03-23, [10, 17, 29, 31, 38, 42]
660, 2009-03-26, [11, 14, 19, 20, 34, 39]
661, 2009-03-30, [2, 8, 9, 30, 34, 36]
662, 2009-04-02, [2, 3, 10, 11, 36, 37]
663, 2009-04-06, [5, 13, 17, 21, 25, 36]
664, 2009-04-09, [3, 11, 16, 31, 33, 42]
665, 2009-04-13, [17, 18, 21, 34, 35, 38]
666, 2009-04-16, [2, 9, 17, 18, 20, 35]
667, 2009-04-20, [2, 3, 6, 26, 40, 41]
668, 2009-04-23, [6, 24, 31, 32, 33, 35]
669, 2009-04-27, [6, 14, 16, 29, 33, 34]
670, 2009-04-30, [25, 26, 29, 33, 35, 40]
671, 2009-05-04, [11, 12, 15, 18, 22, 25]
672, 2009-05-07, [5, 17, 19, 24, 25, 36]
673, 2009-05-11, [10, 21, 22, 26, 29, 33]
674, 2009-05-14, [11, 20, 28, 36, 41, 42]
675, 2009-05-18, [9, 11, 13, 16, 32, 37]
676, 2009-05-21, [13, 27, 31, 32, 33, 42]
677, 2009-05-25, [2, 3, 23, 28, 29, 39]
678, 2009-05-28, [13, 17, 19, 24, 27, 38]
679, 2009-06-01, [3, 10, 19, 28, 40, 42]
680, 2009-06-04, [14, 30, 35, 37, 39, 41]
681, 2009-06-09, [1, 14, 18, 23, 26, 31]
682, 2009-06-11, [3, 9, 11, 20, 34, 37]
683, 2009-06-15, [1, 12, 17, 31, 37, 39]
684, 2009-06-18, [8, 9, 14, 25, 27, 35]
685, 2009-06-22, [30, 32, 34, 36, 38, 39]
686, 2009-06-25, [18, 21, 25, 28, 35, 42]
687, 2009-06-29, [14, 16, 18, 19, 29, 42]
688, 2009-07-02, [9, 13, 26, 27, 38, 42]
689, 2009-07-06, [7, 13, 15, 25, 34, 41]
690, 2009-07-09, [9, 10, 17, 29, 30, 40]
691, 2009-07-13, [4, 5, 10, 20, 26, 28]
692, 2009-07-16, [8, 9, 13, 26, 30, 34]
693, 2009-07-20, [11, 17, 28, 36, 38, 40]
694, 2009-07-23, [14, 17, 19, 24, 30, 32]
695, 2009-07-27, [2, 9, 20, 25, 37, 41]
696, 2009-07-30, [8, 10, 12, 19, 20, 42]
697, 2009-08-03, [2, 4, 7, 11, 21, 37]
698, 2009-08-06, [15, 20, 22, 23, 25, 37]
699, 2009-08-10, [2, 12, 21, 29, 33, 39]
700, 2009-08-13, [8, 21, 22, 31, 34, 38]
701, 2009-08-17, [3, 13, 15, 21, 25, 35]
702, 2009-08-20, [8, 17, 20, 21, 22, 39]
703, 2009-08-24, [7, 18, 28, 38, 39, 41]
704, 2009-08-27, [14, 27, 29, 35, 36, 40]
705, 2009-08-31, [8, 11, 12, 15, 27, 35]
706, 2009-09-03, [3, 15, 20, 26, 27, 35]
707, 2009-09-07, [5, 12, 13, 22, 33, 42]
708, 2009-09-10, [5, 6, 10, 18, 27, 28]
709, 2009-09-14, [6, 7, 14, 15, 27, 29]
710, 2009-09-17, [9, 10, 15, 19, 27, 35]
711, 2009-09-21, [10, 12, 21, 30, 34, 41]
712, 2009-09-24, [1, 7, 12, 14, 26, 38]
713, 2009-09-28, [3, 18, 28, 35, 37, 39]
714, 2009-10-01, [3, 17, 18, 28, 36, 40]
715, 2009-10-05, [9, 20, 22, 31, 40, 41]
716, 2009-10-08, [12, 17, 25, 31, 33, 35]
717, 2009-10-12, [2, 15, 22, 24, 31, 41]
718, 2009-10-15, [13, 15, 27, 30, 38, 42]
719, 2009-10-19, [10, 25, 30, 31, 34, 38]
720, 2009-10-22, [2, 4, 5, 10, 14, 35]
721, 2009-10-26, [1, 2, 5, 18, 26, 39]
722, 2009-10-29, [14, 19, 20, 27, 29, 37]
723, 2009-11-02, [1, 5, 7, 30, 32, 38]
724, 2009-11-05, [5, 16, 24, 29, 37, 42]
725, 2009-11-09, [8, 11, 13, 15, 17, 29]
726, 2009-11-12, [6, 9, 10, 12, 14, 39]
727, 2009-11-16, [1, 14, 23, 31, 38, 40]
728, 2009-11-19, [3, 7, 10, 18, 29, 36]
729, 2009-11-23, [4, 6, 7, 12, 15, 18]
730, 2009-11-26, [6, 10, 16, 17, 27, 42]
731, 2009-11-30, [4, 14, 18, 20, 41, 42]
732, 2009-12-03, [15, 17, 19, 32, 35, 38]
733, 2009-12-07, [13, 22, 24, 25, 27, 35]
734, 2009-12-10, [1, 11, 12, 13, 27, 41]
735, 2009-12-14, [13, 15, 16, 17, 35, 40]
736, 2009-12-17, [4, 22, 25, 34, 37, 42]
737, 2009-12-21, [4, 12, 24, 28, 32, 35]
738, 2009-12-24, [3, 6, 8, 11, 32, 42]
739, 2009-12-28, [8, 22, 28, 34, 36, 40]
740, 2009-12-31, [4, 16, 22, 30, 38, 39]


Content of 2010.txt:
741, 2010-01-04, [1, 13, 29, 37, 38, 39]
742, 2010-01-07, [6, 10, 25, 26, 31, 42]
743, 2010-01-11, [6, 11, 25, 29, 33, 36]
744, 2010-01-14, [1, 21, 28, 29, 33, 37]
745, 2010-01-18, [8, 18, 22, 26, 37, 42]
746, 2010-01-21, [2, 4, 34, 37, 41, 42]
747, 2010-01-26, [16, 19, 20, 37, 38, 41]
748, 2010-01-28, [3, 8, 11, 23, 28, 40]
749, 2010-02-01, [1, 12, 17, 22, 36, 38]
750, 2010-02-04, [6, 15, 24, 34, 38, 39]
751, 2010-02-08, [10, 12, 18, 23, 37, 38]
752, 2010-02-11, [4, 16, 24, 35, 40, 42]
753, 2010-02-15, [11, 23, 24, 27, 28, 38]
754, 2010-02-18, [7, 12, 15, 16, 25, 31]
755, 2010-02-22, [3, 17, 19, 21, 31, 41]
756, 2010-02-25, [2, 3, 14, 16, 31, 41]
757, 2010-03-01, [20, 25, 27, 38, 40, 41]
758, 2010-03-04, [10, 14, 26, 28, 31, 37]
759, 2010-03-08, [2, 7, 14, 23, 25, 29]
760, 2010-03-11, [1, 2, 16, 27, 29, 30]
761, 2010-03-15, [19, 23, 24, 31, 32, 42]
762, 2010-03-18, [2, 5, 11, 26, 31, 33]
763, 2010-03-22, [4, 17, 21, 28, 33, 35]
764, 2010-03-25, [2, 3, 8, 20, 32, 39]
765, 2010-03-29, [2, 6, 11, 20, 22, 34]
766, 2010-04-01, [10, 14, 21, 35, 37, 42]
767, 2010-04-06, [4, 10, 13, 14, 29, 30]
768, 2010-04-08, [4, 12, 17, 22, 27, 34]
769, 2010-04-12, [3, 7, 9, 14, 29, 41]
770, 2010-04-15, [1, 3, 10, 27, 41, 42]
771, 2010-04-19, [4, 11, 12, 14, 19, 32]
772, 2010-04-22, [8, 15, 24, 29, 40, 42]
773, 2010-04-26, [1, 7, 9, 10, 19, 38]
774, 2010-04-29, [6, 28, 34, 35, 38, 39]
775, 2010-05-03, [15, 22, 27, 32, 34, 35]
776, 2010-05-06, [11, 13, 18, 24, 27, 28]
777, 2010-05-10, [4, 7, 16, 19, 28, 32]
778, 2010-05-13, [1, 8, 12, 15, 32, 39]
779, 2010-05-17, [8, 26, 27, 39, 40, 42]
780, 2010-05-20, [3, 11, 14, 15, 28, 34]
781, 2010-05-24, [3, 18, 19, 27, 30, 31]
782, 2010-05-27, [7, 22, 23, 27, 34, 40]
783, 2010-05-31, [10, 22, 26, 27, 37, 41]
784, 2010-06-03, [5, 7, 24, 27, 40, 42]
785, 2010-06-07, [3, 7, 12, 37, 38, 41]
786, 2010-06-10, [10, 11, 14, 30, 32, 41]
787, 2010-06-14, [7, 17, 19, 23, 31, 39]
788, 2010-06-17, [2, 9, 18, 35, 38, 40]
789, 2010-06-21, [4, 6, 15, 33, 37, 38]
790, 2010-06-24, [7, 10, 15, 29, 30, 34]
791, 2010-06-28, [5, 18, 21, 25, 35, 42]
792, 2010-07-01, [13, 30, 31, 38, 40, 42]
793, 2010-07-05, [10, 15, 17, 27, 34, 42]
794, 2010-07-08, [4, 8, 12, 19, 25, 32]
795, 2010-07-12, [1, 10, 21, 28, 33, 42]
796, 2010-07-15, [1, 9, 14, 22, 30, 41]
797, 2010-07-19, [7, 19, 24, 28, 29, 40]
798, 2010-07-22, [2, 14, 22, 27, 29, 40]
799, 2010-07-26, [1, 4, 7, 11, 35, 38]
800, 2010-07-29, [5, 7, 13, 33, 39, 40]
801, 2010-08-02, [13, 16, 21, 26, 29, 37]
802, 2010-08-05, [6, 14, 18, 31, 36, 38]
803, 2010-08-09, [7, 8, 19, 20, 26, 32]
804, 2010-08-12, [3, 7, 18, 28, 35, 37]
805, 2010-08-16, [1, 4, 15, 20, 26, 40]
806, 2010-08-19, [1, 17, 24, 29, 30, 40]
807, 2010-08-23, [2, 9, 10, 23, 26, 37]
808, 2010-08-26, [5, 13, 21, 24, 25, 34]
809, 2010-08-30, [4, 5, 18, 22, 30, 37]
810, 2010-09-02, [1, 14, 26, 31, 34, 35]
811, 2010-09-06, [8, 11, 15, 21, 26, 41]
812, 2010-09-09, [11, 13, 18, 19, 34, 38]
813, 2010-09-13, [2, 10, 11, 24, 40, 42]
814, 2010-09-16, [6, 12, 14, 15, 20, 25]
815, 2010-09-20, [8, 16, 25, 26, 30, 33]
816, 2010-09-23, [4, 5, 13, 14, 34, 41]
817, 2010-09-27, [8, 16, 21, 27, 32, 42]
818, 2010-09-30, [11, 25, 29, 30, 32, 35]
819, 2010-10-04, [10, 11, 19, 25, 30, 40]
820, 2010-10-07, [13, 15, 18, 22, 30, 41]
821, 2010-10-11, [2, 7, 23, 28, 39, 42]
822, 2010-10-14, [1, 3, 18, 26, 28, 29]
823, 2010-10-18, [3, 12, 17, 20, 38, 40]
824, 2010-10-21, [3, 4, 6, 10, 19, 38]
825, 2010-10-25, [12, 23, 25, 27, 31, 35]
826, 2010-10-28, [1, 6, 26, 36, 39, 41]
827, 2010-11-01, [6, 11, 17, 20, 23, 32]
828, 2010-11-04, [3, 13, 19, 21, 23, 27]
829, 2010-11-08, [16, 18, 22, 27, 38, 41]
830, 2010-11-11, [5, 10, 12, 14, 28, 33]
831, 2010-11-15, [2, 17, 18, 30, 34, 37]
832, 2010-11-18, [12, 13, 25, 30, 31, 32]
833, 2010-11-22, [2, 6, 12, 24, 29, 39]
834, 2010-11-25, [10, 21, 23, 24, 29, 42]
835, 2010-11-29, [1, 8, 16, 19, 25, 37]
836, 2010-12-02, [1, 3, 15, 16, 28, 42]
837, 2010-12-06, [4, 10, 20, 24, 31, 34]
838, 2010-12-09, [8, 10, 14, 18, 19, 22]
839, 2010-12-13, [5, 6, 7, 15, 39, 40]
840, 2010-12-16, [4, 8, 9, 15, 40, 41]
841, 2010-12-20, [14, 16, 27, 28, 38, 41]
842, 2010-12-23, [1, 15, 21, 22, 26, 38]
843, 2010-12-27, [5, 8, 18, 20, 30, 35]
844, 2010-12-30, [6, 15, 18, 20, 21, 25]


Content of 2011.txt:
845, 2011-01-03, [8, 10, 21, 25, 28, 32]
846, 2011-01-06, [13, 20, 25, 28, 35, 40]
847, 2011-01-10, [6, 7, 14, 22, 29, 30]
848, 2011-01-13, [19, 34, 36, 40, 41, 42]
849, 2011-01-17, [7, 8, 32, 34, 35, 36]
850, 2011-01-20, [2, 14, 16, 22, 25, 41]
851, 2011-01-24, [15, 19, 20, 23, 36, 39]
852, 2011-01-27, [4, 6, 15, 34, 35, 37]
853, 2011-01-31, [12, 17, 18, 31, 34, 37]
854, 2011-02-03, [1, 11, 17, 30, 31, 33]
855, 2011-02-07, [1, 21, 23, 24, 25, 32]
856, 2011-02-10, [1, 3, 4, 13, 22, 28]
857, 2011-02-14, [5, 13, 14, 21, 25, 42]
858, 2011-02-17, [3, 12, 20, 31, 34, 35]
859, 2011-02-21, [3, 6, 11, 16, 21, 28]
860, 2011-02-24, [6, 18, 20, 27, 39, 40]
861, 2011-02-28, [17, 22, 26, 34, 38, 39]
862, 2011-03-03, [9, 11, 20, 22, 29, 39]
863, 2011-03-07, [10, 23, 25, 28, 39, 40]
864, 2011-03-10, [6, 9, 10, 12, 15, 19]
865, 2011-03-14, [11, 14, 19, 25, 31, 39]
866, 2011-03-17, [4, 7, 10, 12, 15, 40]
867, 2011-03-21, [4, 15, 19, 22, 24, 38]
868, 2011-03-24, [3, 11, 12, 15, 22, 24]
869, 2011-03-28, [4, 10, 26, 31, 33, 37]
870, 2011-03-31, [15, 16, 18, 22, 28, 41]
871, 2011-04-04, [20, 21, 33, 35, 36, 41]
872, 2011-04-07, [1, 3, 14, 24, 25, 28]
873, 2011-04-11, [9, 12, 14, 21, 22, 42]
874, 2011-04-14, [11, 13, 24, 25, 27, 39]
875, 2011-04-18, [11, 14, 22, 31, 35, 36]
876, 2011-04-21, [4, 8, 10, 13, 22, 26]
877, 2011-04-26, [13, 18, 22, 24, 26, 37]
878, 2011-04-28, [8, 10, 23, 27, 29, 34]
879, 2011-05-02, [8, 14, 21, 25, 35, 41]
880, 2011-05-05, [4, 13, 19, 24, 27, 36]
881, 2011-05-09, [19, 23, 28, 29, 34, 35]
882, 2011-05-12, [12, 13, 17, 24, 25, 27]
883, 2011-05-16, [2, 12, 13, 18, 22, 34]
884, 2011-05-19, [4, 21, 22, 25, 33, 41]
885, 2011-05-23, [5, 13, 19, 25, 39, 41]
886, 2011-05-26, [3, 11, 21, 30, 32, 40]
887, 2011-05-30, [1, 17, 20, 23, 28, 34]
888, 2011-06-02, [2, 3, 7, 8, 15, 20]
889, 2011-06-06, [3, 8, 17, 19, 31, 41]
890, 2011-06-09, [4, 11, 22, 32, 40, 42]
891, 2011-06-13, [10, 22, 28, 31, 34, 39]
892, 2011-06-16, [4, 9, 20, 22, 33, 42]
893, 2011-06-20, [12, 14, 17, 18, 20, 23]
894, 2011-06-23, [3, 16, 20, 23, 27, 41]
895, 2011-06-27, [1, 4, 10, 16, 24, 29]
896, 2011-06-30, [7, 9, 17, 18, 23, 34]
897, 2011-07-04, [11, 13, 25, 27, 32, 34]
898, 2011-07-07, [9, 13, 16, 26, 38, 42]
899, 2011-07-11, [5, 8, 23, 24, 25, 33]
900, 2011-07-14, [6, 9, 16, 25, 27, 39]
901, 2011-07-18, [6, 8, 14, 19, 20, 38]
902, 2011-07-21, [7, 10, 12, 20, 36, 40]
903, 2011-07-25, [3, 14, 32, 33, 36, 38]
904, 2011-07-28, [1, 5, 8, 18, 22, 33]
905, 2011-08-01, [1, 2, 14, 24, 36, 40]
906, 2011-08-04, [12, 13, 20, 28, 29, 38]
907, 2011-08-08, [4, 10, 12, 15, 22, 34]
908, 2011-08-11, [4, 6, 13, 15, 24, 33]
909, 2011-08-15, [12, 16, 19, 29, 37, 39]
910, 2011-08-18, [4, 25, 26, 30, 34, 42]
911, 2011-08-22, [5, 13, 22, 33, 34, 40]
912, 2011-08-25, [3, 4, 6, 14, 16, 39]
913, 2011-08-29, [3, 13, 14, 18, 22, 37]
914, 2011-09-01, [1, 17, 18, 20, 23, 29]
915, 2011-09-05, [6, 8, 18, 29, 35, 42]
916, 2011-09-08, [3, 14, 23, 30, 34, 35]
917, 2011-09-12, [1, 14, 15, 23, 32, 34]
918, 2011-09-15, [4, 6, 13, 18, 33, 41]
919, 2011-09-19, [1, 4, 14, 15, 20, 31]
920, 2011-09-22, [15, 23, 25, 30, 39, 40]
921, 2011-09-26, [10, 15, 29, 30, 34, 38]
922, 2011-09-29, [5, 6, 12, 16, 24, 38]
923, 2011-10-03, [5, 20, 28, 31, 33, 39]
924, 2011-10-06, [6, 10, 18, 25, 27, 42]
925, 2011-10-10, [6, 8, 9, 13, 30, 36]
926, 2011-10-13, [1, 8, 9, 26, 35, 38]
927, 2011-10-17, [2, 14, 32, 40, 41, 42]
928, 2011-10-20, [5, 15, 21, 31, 36, 41]
929, 2011-10-24, [3, 12, 14, 27, 32, 39]
930, 2011-10-27, [18, 23, 24, 30, 34, 40]
931, 2011-10-31, [7, 9, 23, 32, 40, 41]
932, 2011-11-03, [1, 2, 14, 20, 26, 29]
933, 2011-11-07, [9, 11, 32, 33, 37, 41]
934, 2011-11-10, [2, 8, 31, 32, 34, 37]
935, 2011-11-14, [9, 10, 13, 22, 32, 40]
936, 2011-11-17, [1, 13, 16, 18, 25, 42]
937, 2011-11-21, [11, 14, 18, 21, 22, 23]
938, 2011-11-24, [3, 13, 20, 32, 38, 41]
939, 2011-11-28, [4, 10, 11, 17, 28, 32]
940, 2011-12-01, [8, 13, 24, 25, 27, 32]
941, 2011-12-05, [5, 12, 16, 23, 26, 31]
942, 2011-12-08, [17, 23, 31, 34, 35, 42]
943, 2011-12-12, [2, 4, 13, 21, 37, 38]
944, 2011-12-15, [3, 12, 22, 24, 28, 39]
945, 2011-12-19, [7, 18, 21, 29, 31, 36]
946, 2011-12-22, [8, 13, 14, 22, 41, 42]
947, 2011-12-27, [3, 5, 20, 24, 27, 35]
948, 2011-12-29, [10, 12, 15, 22, 23, 27]


Content of 2012.txt:
949, 2012-01-03, [6, 11, 15, 27, 30, 38]
950, 2012-01-05, [6, 12, 17, 18, 22, 31]
951, 2012-01-09, [6, 23, 26, 29, 30, 39]
952, 2012-01-12, [19, 25, 27, 28, 33, 36]
953, 2012-01-16, [5, 13, 14, 27, 36, 41]
954, 2012-01-19, [9, 16, 17, 18, 33, 38]
955, 2012-01-23, [6, 21, 24, 26, 33, 36]
956, 2012-01-26, [25, 30, 32, 34, 35, 41]
957, 2012-01-30, [16, 19, 22, 25, 31, 36]
